RED ELÉCTRICA,19.000,1.47,0.27,1.32,19.070,18.410,263481,10281,14:15,2022-04-27 14:30:06.544355
REPSOL,12.850,1.46,0.19,26.54,12.985,12.595,2183256,20147,14:15,2022-04-27 14:30:06.544355
ROVI,62.250,0.16,0.10,-15.65,62.350,60.950,37469,3490,14:15,2022-04-27 14:30:06.544355
SANTANDER,2.832,-0.53,-0.01,-3.71,2.900,2.800,49537156,49100,14:15,2022-04-27 14:30:06.544355
SIEMENS GAMESA,14.755,-0.37,-0.06,-29.97,15.155,14.490,709278,10050,14:15,2022-04-27 14:30:06.544355
SOLARIA,21.220,1.43,0.30,23.95,21.700,20.800,249508,2651,14:14,2022-04-27 14:30:06.544355
TELEFÓNICA,4.714,-0.67,-0.03,22.38,4.740,4.670,5920668,27242,14:15,2022-04-27 14:30:06.544355
ACCIONA,190.600,0.58,1.10,13.38,190.600,187.800,34788,10456,15:14,2022-04-27 15:30:03.719937
ACERINOX,9.678,2.41,0.23,-14.99,9.788,9.460,685745,2618,15:14,2022-04-27 15:30:03.719937
ACS,24.750,0.45,0.11,7.09,24.970,24.240,391590,7293,15:14,2022-04-27 15:30:03.719937
AENA,142.650,-3.42,-5.05,2.77,146.000,139.750,96462,21398,15:14,2022-04-27 15:30:03.719937
ALMIRALL,12.150,0.00,0.00,7.52,12.200,11.970,117972,2184,15:09,2022-04-27 15:30:03.719937
AMADEUS IT GROUP,59.140,0.03,0.02,-0.84,59.960,57.840,232228,26643,15:14,2022-04-27 15:30:03.719937
ARCELORMITTAL,27.635,2.79,0.75,-2.61,27.900,26.700,396189,25916,15:15,2022-04-27 15:30:03.719937
BANCO SABADELL,0.711,0.42,0.00,24.87,0.725,0.699,18870396,4001,15:15,2022-04-27 15:30:03.719937
BANKINTER,5.446,0.29,0.02,22.15,5.500,5.384,1097418,4895,15:14,2022-04-27 15:30:03.719937
BBVA,4.654,-0.61,-0.03,-7.29,4.780,4.641,11008764,30561,15:15,2022-04-27 15:30:03.719937
CAIXABANK,2.937,0.07,0.00,27.60,2.982,2.904,3871306,23674,15:15,2022-04-27 15:30:03.719937
CELLNEX TELECOM,45.630,1.63,0.73,-10.84,45.950,44.810,392503,30998,15:13,2022-04-27 15:30:03.719937
CIE AUTOMOTIVE,19.590,0.46,0.09,-27.44,19.910,19.330,146650,2401,15:15,2022-04-27 15:30:03.719937
COLONIAL,8.265,0.85,0.07,0.18,8.280,8.140,458902,4460,15:15,2022-04-27 15:30:03.719937
ENAGAS,20.630,1.33,0.27,1.13,20.670,20.110,258805,5405,15:14,2022-04-27 15:30:03.719937
ENDESA,20.200,0.90,0.18,0.00,20.250,19.790,250450,21387,15:12,2022-04-27 15:30:03.719937
FERROVIAL,24.760,0.00,0.00,-10.16,25.130,24.290,341945,18164,15:14,2022-04-27 15:30:03.719937
FLUIDRA,25.120,0.40,0.10,-28.64,25.300,24.800,164267,4914,15:15,2022-04-27 15:30:03.719937
GRIFOLS,16.160,-2.86,-0.48,-4.24,16.510,15.990,510694,6886,15:14,2022-04-27 15:30:03.719937
IAG,1.675,-0.27,-0.00,-1.70,1.701,1.625,13546429,8327,15:14,2022-04-27 15:30:03.719937
IBERDROLA,10.770,2.13,0.23,5.20,10.785,10.375,6209672,69333,15:15,2022-04-27 15:30:03.719937
INDITEX,20.330,0.35,0.07,-28.74,20.490,20.130,1291675,63362,15:15,2022-04-27 15:30:03.719937
INDRA,9.195,0.33,0.03,-3.41,9.260,9.045,327160,1624,15:13,2022-04-27 15:30:03.719937
MAPFRE,1.857,-0.43,-0.01,2.85,1.885,1.839,1927320,5719,15:13,2022-04-27 15:30:03.719937
MELIÁ HOTELS,7.370,-0.54,-0.04,22.79,7.470,7.260,430080,1624,15:06,2022-04-27 15:30:03.719937
